customer_id,primary_store_id,region_tier,age,income_bracket,digital_literacy_score,registration_date
CUST000369,STR0088,Tier 3,20,25-50K,4.5195043848623415,2023-08-17
CUST000370,STR0070,Tier 2,20,15-25K,4.651555026984233,2023-05-27
CUST000371,STR0010,Metro,30,50-75K,5.622604719893127,2024-01-14
CUST000372,STR0002,Metro,25,50-75K,9.67506645437629,2023-10-15
CUST000373,STR0018,Metro,32,25-50K,9.803915033383547,2023-08-29
CUST000374,STR0038,Metro,26,50-75K,6.310092228133703,2023-09-17
CUST000375,STR0069,Tier 2,52,15-25K,6.609547869961521,2023-08-09
CUST000376,STR0006,Metro,34,75K+,5.927531040483475,2023-12-03
CUST000377,STR0011,Metro,31,25-50K,8.527139844553387,2023-03-15
CUST000378,STR0036,Metro,22,50-75K,5.035939214994394,2023-10-02
CUST000379,STR0097,Tier 3,51,15-25K,4.816736167324223,2024-02-24
CUST000380,STR0081,Tier 2,47,25-50K,7.762103473767281,2023-05-09
CUST000381,STR0002,Metro,36,25-50K,6.252983447929726,2024-03-22
CUST000382,STR0024,Metro,26,25-50K,6.005478244942788,2023-04-30
CUST000383,STR0120,Tier 3,21,25-50K,6.918113712217149,2023-04-17
CUST000384,STR0053,Tier 2,24,50-75K,4.242568546107554,2023-02-13
CUST000385,STR0011,Metro,36,50-75K,6.7146069707053,2023-06-30
CUST000386,STR0005,Metro,45,50-75K,4.147936334241358,2023-07-21
CUST000387,STR0028,Metro,36,50-75K,7.788338089686871,2023-05-19
CUST000388,STR0014,Metro,38,50-75K,8.23012020921287,2023-03-01
CUST000389,STR0012,Metro,29,75K+,5.28724132721972,2024-01-03
CUST000390,STR0005,Metro,33,25-50K,7.389095025997447,2023-10-06
CUST000391,STR0102,Tier 3,22,10-15K,3.897641462468334,2023-09-05
CUST000392,STR0010,Metro,26,75K+,9.025376408057943,2023-11-25
CUST000393,STR0031,Metro,28,50-75K,9.891506707008485,2023-05-18
CUST000394,STR0092,Tier 3,49,10-15K,6.510178342410711,2023-12-26
CUST000395,STR0036,Metro,23,75K+,5.046679397145655,2023-05-01
CUST000396,STR0075,Tier 2,37,15-25K,5.167064219625584,2023-05-17
CUST000397,STR0024,Metro,27,50-75K,6.682369333244941,2023-12-13
CUST000398,STR0088,Tier 3,22,15-25K,3.8965638641240288,2023-07-17
CUST000399,STR0045,Tier 2,32,15-25K,3.7040593104649973,2023-09-19
CUST000400,STR0034,Metro,29,25-50K,9.329846484626232,2023-12-07
CUST000401,STR0070,Tier 2,40,15-25K,7.912821002927136,2023-11-22
CUST000402,STR0020,Metro,27,25-50K,7.298018014022146,2023-04-08
CUST000403,STR0093,Tier 3,46,15-25K,3.656434355413196,2024-01-20
CUST000404,STR0101,Tier 3,40,15-25K,4.573444869356633,2023-11-19
CUST000405,STR0095,Tier 3,55,10-15K,5.1150722312088135,2023-05-24
CUST000406,STR0001,Metro,23,50-75K,8.315179363081928,2023-12-02
CUST000407,STR0031,Metro,32,50-75K,9.332296567676478,2023-01-09
CUST000408,STR0112,Tier 3,42,10-15K,5.373638926352417,2023-03-04
CUST000409,STR0024,Metro,23,50-75K,8.71145213011815,2024-02-25
CUST000410,STR0065,Tier 2,32,15-25K,4.6905399562985135,2023-07-19
CUST000411,STR0084,Tier 2,25,25-50K,4.271262013072719,2023-10-11
CUST000412,STR0006,Metro,27,25-50K,6.557685437527209,2024-01-19
CUST000413,STR0075,Tier 2,46,25-50K,3.7381798204013186,2023-09-30
CUST000414,STR0033,Metro,37,50-75K,8.550451180547697,2024-02-05
CUST000415,STR0043,Tier 2,33,15-25K,7.2535389586424905,2023-10-14
CUST000416,STR0056,Tier 2,38,15-25K,7.213595617697343,2023-10-31
CUST000417,STR0051,Tier 2,26,50-75K,3.096522083589333,2023-08-04
CUST000418,STR0004,Metro,26,25-50K,9.467618733901066,2024-03-21
CUST000419,STR0083,Tier 2,43,25-50K,3.5459449820175735,2023-12-19
CUST000420,STR0033,Metro,24,50-75K,4.379915481833926,2023-03-02
CUST000421,STR0007,Metro,52,25-50K,9.837411827180238,2023-02-25
CUST000422,STR0040,Metro,36,75K+,9.593607033029004,2023-01-15
CUST000423,STR0019,Metro,44,25-50K,9.742745174113361,2024-02-16
CUST000424,STR0001,Metro,25,25-50K,4.573562417816184,2023-07-15
CUST000425,STR0005,Metro,36,50-75K,7.037435599582947,2024-01-02
CUST000426,STR0011,Metro,39,75K+,8.830573015744537,2023-11-06
CUST000427,STR0015,Metro,30,25-50K,6.953538438273666,2023-07-26
CUST000428,STR0029,Metro,43,25-50K,8.921316650103227,2023-07-05
CUST000429,STR0082,Tier 2,36,50-75K,5.188997656373868,2024-03-23
CUST000430,STR0064,Tier 2,30,15-25K,7.155694822176913,2024-03-13
CUST000431,STR0028,Metro,36,75K+,9.840275174650703,2023-05-23
CUST000432,STR0028,Metro,18,75K+,8.542999752475119,2023-02-10
CUST000433,STR0025,Metro,22,25-50K,6.499791100716469,2023-07-27
CUST000434,STR0014,Metro,35,50-75K,6.011729902476824,2024-01-27
CUST000435,STR0028,Metro,28,25-50K,5.6304310989068895,2023-02-28
CUST000436,STR0036,Metro,26,50-75K,8.610463258684206,2023-10-17
CUST000437,STR0020,Metro,48,50-75K,6.991269269987759,2023-01-28
CUST000438,STR0013,Metro,37,50-75K,9.48525273808487,2023-07-12
CUST000439,STR0018,Metro,22,50-75K,8.801405283598976,2023-04-06
CUST000440,STR0088,Tier 3,39,10-15K,7.63113725102915,2024-02-27
CUST000441,STR0023,Metro,26,25-50K,7.245157472950466,2023-01-21
CUST000442,STR0009,Metro,44,75K+,5.268833687835276,2023-06-03
CUST000443,STR0010,Metro,32,50-75K,7.5276023982055875,2023-07-28
CUST000444,STR0027,Metro,41,75K+,8.106596137489593,2023-01-13
CUST000445,STR0038,Metro,22,50-75K,8.042884874582084,2023-09-03
CUST000446,STR0105,Tier 3,51,15-25K,6.145298453125861,2023-06-16
CUST000447,STR0017,Metro,34,75K+,6.16582873591763,2023-06-02
CUST000448,STR0085,Tier 2,43,25-50K,4.015800191821045,2023-02-02
CUST000449,STR0070,Tier 2,45,15-25K,3.9431575505799388,2023-10-18
CUST000450,STR0054,Tier 2,24,15-25K,7.414630594474313,2023-10-08
CUST000451,STR0037,Metro,31,50-75K,5.569721663744043,2023-10-12
CUST000452,STR0046,Tier 2,27,25-50K,7.254029789837245,2023-09-10
CUST000453,STR0035,Metro,29,50-75K,6.542141071962982,2023-05-05
CUST000454,STR0042,Tier 2,35,25-50K,7.8487998562942565,2023-12-06
CUST000455,STR0017,Metro,39,75K+,8.024406959846095,2023-05-23
CUST000456,STR0039,Metro,19,75K+,6.694838130756346,2023-07-05
CUST000457,STR0012,Metro,24,75K+,4.177561621359615,2023-11-30
CUST000458,STR0051,Tier 2,24,15-25K,7.870872543293484,2023-05-27
CUST000459,STR0047,Tier 2,39,25-50K,5.922337090291875,2024-01-25
CUST000460,STR0072,Tier 2,37,25-50K,5.4140874717520555,2023-02-19
CUST000461,STR0028,Metro,54,25-50K,9.366013652551178,2023-10-01
CUST000462,STR0119,Tier 3,33,10-15K,6.030167262601892,2023-11-09
CUST000463,STR0011,Metro,29,25-50K,4.341687692190689,2023-08-05
CUST000464,STR0071,Tier 2,52,15-25K,6.83336242668077,2024-02-21
CUST000465,STR0032,Metro,30,50-75K,9.161723588887295,2023-08-03
CUST000466,STR0006,Metro,38,50-75K,9.984197089298222,2023-12-04
CUST000467,STR0033,Metro,35,25-50K,4.8597759485856065,2023-12-21
CUST000468,STR0019,Metro,35,50-75K,5.6651727519101716,2023-09-23
CUST000469,STR0021,Metro,18,25-50K,7.534360921151748,2024-01-14
CUST000470,STR0111,Tier 3,18,15-25K,3.1949570235249753,2023-11-16
CUST000471,STR0038,Metro,36,50-75K,7.94142463575854,2023-05-13
CUST000472,STR0045,Tier 2,38,25-50K,4.382052705468373,2024-02-10
CUST000473,STR0033,Metro,33,25-50K,6.7142450621398035,2023-06-17
CUST000474,STR0051,Tier 2,31,15-25K,3.2369036652802525,2023-09-08
CUST000475,STR0034,Metro,23,50-75K,6.288814383962996,2024-02-16
CUST000476,STR0094,Tier 3,34,10-15K,7.3966082963253,2023-04-06
CUST000477,STR0099,Tier 3,22,10-15K,7.051515686667354,2023-11-06
CUST000478,STR0009,Metro,22,25-50K,9.739671124983152,2023-03-02
CUST000479,STR0031,Metro,33,75K+,8.75211524764081,2023-10-28
CUST000480,STR0010,Metro,20,25-50K,8.417830095885463,2023-12-25
CUST000481,STR0072,Tier 2,33,15-25K,3.3819665839765287,2023-12-29
CUST000482,STR0120,Tier 3,38,15-25K,6.891328723968893,2023-02-20
CUST000483,STR0005,Metro,26,25-50K,4.798609231591684,2023-06-03
CUST000484,STR0043,Tier 2,18,50-75K,7.9866030581988525,2023-01-06
CUST000485,STR0070,Tier 2,24,50-75K,3.5075192915176774,2023-08-23
CUST000486,STR0027,Metro,42,25-50K,7.987080597893609,2023-10-20
CUST000487,STR0031,Metro,41,25-50K,5.271754541547841,2023-07-22
CUST000488,STR0104,Tier 3,43,15-25K,4.92927688360868,2023-05-31
CUST000489,STR0027,Metro,31,50-75K,7.258075060086074,2023-11-17
CUST000490,STR0076,Tier 2,36,50-75K,4.030351262103114,2023-10-20
CUST000491,STR0034,Metro,44,25-50K,6.028537129782343,2023-04-14
CUST000492,STR0093,Tier 3,26,15-25K,5.219668248515562,2024-03-03
CUST000493,STR0019,Metro,36,25-50K,4.410719016556256,2023-12-23
CUST000494,STR0053,Tier 2,26,25-50K,5.135905812041859,2023-06-22
CUST000495,STR0087,Tier 3,69,25-50K,7.605735687959165,2023-11-10
CUST000496,STR0041,Tier 2,46,15-25K,6.689931911375808,2024-03-02
CUST000497,STR0055,Tier 2,22,15-25K,5.35618496400185,2023-10-07
CUST000498,STR0034,Metro,36,25-50K,6.0909720894760175,2024-01-02
CUST000499,STR0076,Tier 2,35,50-75K,5.486286186358045,2023-06-11
CUST000500,STR0030,Metro,43,75K+,7.635701038046266,2023-12-26
CUST000501,STR0003,Metro,29,75K+,5.184048509147735,2023-02-16
CUST000502,STR0020,Metro,43,25-50K,9.823253536934558,2023-10-22
CUST000503,STR0034,Metro,36,75K+,4.424009141848471,2023-07-06
CUST000504,STR0005,Metro,31,50-75K,8.44487554906014,2023-04-27
CUST000505,STR0110,Tier 3,47,15-25K,6.585075188319707,2023-02-24
CUST000506,STR0009,Metro,29,25-50K,6.172335101034949,2023-02-07
CUST000507,STR0073,Tier 2,33,15-25K,4.294910887159833,2024-02-22
CUST000508,STR0028,Metro,22,50-75K,5.340563900498015,2024-03-25
CUST000509,STR0074,Tier 2,23,25-50K,5.689141395633743,2023-09-19
CUST000510,STR0112,Tier 3,29,10-15K,6.011042321241017,2023-06-30
CUST000511,STR0043,Tier 2,31,50-75K,5.78762188097133,2023-03-02
CUST000512,STR0036,Metro,32,25-50K,7.190928169851657,2024-01-12
CUST000513,STR0086,Tier 3,18,10-15K,5.636967570439236,2023-05-14
CUST000514,STR0087,Tier 3,41,15-25K,6.932224115972117,2023-03-13
CUST000515,STR0039,Metro,18,25-50K,5.277555702895607,2023-05-16
CUST000516,STR0011,Metro,29,50-75K,5.433159277799351,2023-02-24
CUST000517,STR0029,Metro,29,25-50K,6.010918855733924,2023-07-01
CUST000518,STR0052,Tier 2,19,15-25K,5.509490902013323,2023-10-10
CUST000519,STR0038,Metro,46,50-75K,7.6509465193817014,2024-01-06
CUST000520,STR0057,Tier 2,35,25-50K,5.251397414322704,2023-04-09
CUST000521,STR0039,Metro,32,25-50K,8.540393878753763,2023-06-12
CUST000522,STR0074,Tier 2,29,50-75K,4.757273846428589,2023-12-14
CUST000523,STR0106,Tier 3,36,10-15K,4.593273770336757,2024-03-23
CUST000524,STR0027,Metro,42,50-75K,6.330781855665979,2023-07-04
CUST000525,STR0011,Metro,34,25-50K,7.563257352191327,2024-03-17
CUST000526,STR0009,Metro,35,50-75K,9.437594755438298,2023-12-06
CUST000527,STR0116,Tier 3,57,15-25K,7.2977976632673265,2023-01-14
CUST000528,STR0016,Metro,52,75K+,5.375913701845923,2023-03-14
CUST000529,STR0078,Tier 2,35,50-75K,4.002683359539667,2023-01-11
CUST000530,STR0033,Metro,31,75K+,5.692050020638336,2023-03-30
CUST000531,STR0077,Tier 2,36,25-50K,3.9134446745367093,2024-02-01
CUST000532,STR0030,Metro,33,75K+,5.842494478500047,2023-05-18
CUST000533,STR0002,Metro,23,50-75K,6.427591997006707,2023-08-11
CUST000534,STR0058,Tier 2,24,15-25K,4.388097498096942,2023-09-11
CUST000535,STR0113,Tier 3,36,10-15K,3.1409202617255847,2023-03-01
CUST000536,STR0059,Tier 2,38,25-50K,3.4503693147344556,2023-03-05
CUST000537,STR0034,Metro,18,50-75K,8.68495500046557,2023-10-13
CUST000538,STR0009,Metro,34,25-50K,9.64573972755361,2023-07-28
CUST000539,STR0061,Tier 2,43,25-50K,4.6162339197200355,2024-01-15
CUST000540,STR0035,Metro,29,50-75K,6.7224505545658095,2024-01-30
CUST000541,STR0017,Metro,29,25-50K,6.8558558119584765,2024-03-25
CUST000542,STR0015,Metro,37,50-75K,6.882385529125181,2024-03-07
CUST000543,STR0046,Tier 2,32,25-50K,4.94629893120551,2023-06-14
CUST000544,STR0091,Tier 3,45,10-15K,7.447057154768532,2023-11-14
CUST000545,STR0016,Metro,51,50-75K,8.261521503044296,2023-05-20
CUST000546,STR0050,Tier 2,34,25-50K,6.6597102753888064,2023-07-06
CUST000547,STR0034,Metro,22,50-75K,8.009736316826196,2023-07-29
CUST000548,STR0048,Tier 2,29,15-25K,4.058076636746907,2023-01-09
CUST000549,STR0112,Tier 3,24,15-25K,7.753218924723043,2024-02-08
CUST000550,STR0001,Metro,38,50-75K,9.154466166702056,2023-11-05
CUST000551,STR0038,Metro,35,75K+,9.7384046766005,2023-12-21
CUST000552,STR0012,Metro,36,75K+,5.315198820336428,2024-01-20
CUST000553,STR0080,Tier 2,27,50-75K,5.220576847584873,2023-05-25
CUST000554,STR0095,Tier 3,39,10-15K,7.882078121369143,2023-10-27
CUST000555,STR0105,Tier 3,41,25-50K,6.003568218509373,2024-01-28
CUST000556,STR0008,Metro,27,50-75K,8.399887967595436,2023-04-13
CUST000557,STR0087,Tier 3,29,15-25K,6.3625568464870295,2024-02-21
CUST000558,STR0094,Tier 3,29,10-15K,7.970868958408672,2023-11-14
CUST000559,STR0077,Tier 2,36,15-25K,6.6807298583412535,2023-10-30
CUST000560,STR0077,Tier 2,34,15-25K,3.50214778315444,2023-05-03
CUST000561,STR0027,Metro,41,50-75K,4.215901577252104,2023-01-25
CUST000562,STR0002,Metro,33,75K+,8.60291861285935,2023-05-07
CUST000563,STR0089,Tier 3,31,10-15K,6.753251292513341,2023-11-14
CUST000564,STR0022,Metro,35,25-50K,9.441462590977517,2023-07-11
CUST000565,STR0029,Metro,26,25-50K,6.335580777890621,2023-08-07
CUST000566,STR0009,Metro,38,25-50K,9.812197280461909,2024-02-21
CUST000567,STR0024,Metro,39,25-50K,7.574126409808373,2024-02-20
CUST000568,STR0083,Tier 2,46,25-50K,3.884414700797257,2023-09-18
CUST000569,STR0084,Tier 2,37,25-50K,3.340001418237887,2023-08-07
CUST000570,STR0041,Tier 2,34,50-75K,5.1464745893050665,2023-03-31
CUST000571,STR0028,Metro,41,25-50K,5.364748662837524,2023-02-13
CUST000572,STR0074,Tier 2,35,25-50K,7.634703313910197,2024-01-25
CUST000573,STR0049,Tier 2,31,15-25K,3.833666239026716,2023-03-07
CUST000574,STR0062,Tier 2,22,25-50K,4.70932685968347,2023-03-16
CUST000575,STR0037,Metro,30,75K+,7.10061344286434,2024-01-31
CUST000576,STR0005,Metro,38,25-50K,8.752634676489748,2023-06-23
CUST000577,STR0041,Tier 2,43,15-25K,5.144645295084588,2023-10-13
CUST000578,STR0014,Metro,28,25-50K,5.99190036725973,2023-05-05
CUST000579,STR0051,Tier 2,28,50-75K,4.432729588592314,2023-05-27
CUST000580,STR0004,Metro,27,50-75K,6.165995518180927,2023-11-07
CUST000581,STR0017,Metro,24,50-75K,7.603771992592187,2023-06-12
CUST000582,STR0046,Tier 2,31,25-50K,4.433184264241303,2023-09-13
CUST000583,STR0077,Tier 2,40,25-50K,4.421129253187712,2024-01-24
CUST000584,STR0091,Tier 3,18,15-25K,5.905542608492527,2023-06-17
CUST000585,STR0035,Metro,21,25-50K,4.91356078067126,2023-02-18
CUST000586,STR0009,Metro,22,50-75K,4.716419393515243,2023-07-01
CUST000587,STR0018,Metro,24,75K+,7.430257911750789,2024-01-22
CUST000588,STR0014,Metro,26,75K+,9.170889428938533,2023-05-26
CUST000589,STR0108,Tier 3,40,10-15K,4.031491186223813,2023-05-19
CUST000590,STR0018,Metro,41,25-50K,8.045260962325886,2023-01-16
CUST000591,STR0082,Tier 2,47,25-50K,7.4244738530069645,2023-09-19
CUST000592,STR0030,Metro,27,50-75K,8.31043766619016,2024-03-06
CUST000593,STR0086,Tier 3,36,10-15K,4.345255275402428,2023-03-25
CUST000594,STR0091,Tier 3,18,15-25K,7.817750690815274,2023-04-07
CUST000595,STR0004,Metro,33,25-50K,4.105808974314078,2023-01-17
CUST000596,STR0010,Metro,25,75K+,9.38297316896569,2023-08-11
CUST000597,STR0015,Metro,26,25-50K,7.535397938980202,2024-03-08
CUST000598,STR0016,Metro,37,25-50K,5.0357636216153425,2023-03-07
CUST000599,STR0056,Tier 2,18,25-50K,7.351208291235009,2024-02-12
CUST000600,STR0010,Metro,26,75K+,6.151473232641471,2024-03-01
CUST000601,STR0065,Tier 2,37,50-75K,6.816467762794737,2023-08-31
CUST000602,STR0114,Tier 3,52,10-15K,7.985878420248564,2023-09-15
CUST000603,STR0020,Metro,37,50-75K,5.814517336676786,2024-01-16
CUST000604,STR0006,Metro,22,75K+,8.658791586858916,2023-01-21
CUST000605,STR0060,Tier 2,18,25-50K,7.736239383531313,2023-01-13
CUST000606,STR0022,Metro,45,50-75K,5.861860789260936,2023-03-14
CUST000607,STR0047,Tier 2,21,25-50K,7.035664143558368,2024-03-02
CUST000608,STR0006,Metro,25,25-50K,6.480245775250117,2023-02-03
CUST000609,STR0009,Metro,28,50-75K,5.428154676884958,2023-03-22
CUST000610,STR0073,Tier 2,39,15-25K,5.321125830945994,2024-02-11
CUST000611,STR0007,Metro,31,75K+,8.57106885270241,2023-05-26
CUST000612,STR0010,Metro,33,75K+,9.887467604094343,2023-04-15
CUST000613,STR0012,Metro,42,50-75K,6.591550728075536,2023-12-18
CUST000614,STR0078,Tier 2,31,15-25K,6.298106842377604,2024-02-11
CUST000615,STR0022,Metro,18,25-50K,8.646809175782513,2023-01-18
CUST000616,STR0034,Metro,32,50-75K,4.12226288248139,2023-05-30
CUST000617,STR0017,Metro,33,25-50K,4.243643886714359,2023-10-16
CUST000618,STR0036,Metro,32,25-50K,7.171646936151574,2023-01-01
CUST000619,STR0006,Metro,18,75K+,4.835670838865562,2023-10-18
CUST000620,STR0030,Metro,18,75K+,9.054945184211943,2023-04-06
CUST000621,STR0007,Metro,40,75K+,4.347673938466011,2023-10-12
CUST000622,STR0012,Metro,33,25-50K,6.428992803911352,2023-03-12
CUST000623,STR0010,Metro,46,25-50K,7.250608020260154,2023-05-02
CUST000624,STR0017,Metro,18,50-75K,5.117603093877364,2023-09-23
CUST000625,STR0085,Tier 2,50,15-25K,7.513992594665727,2024-02-27
CUST000626,STR0050,Tier 2,35,15-25K,7.625433162430703,2023-05-23
CUST000627,STR0016,Metro,30,50-75K,6.796716515606554,2023-02-02
CUST000628,STR0101,Tier 3,45,25-50K,3.9815389994770403,2023-05-07
CUST000629,STR0028,Metro,33,25-50K,5.933930993621638,2024-03-02
CUST000630,STR0004,Metro,34,75K+,9.929731536123436,2023-02-13
CUST000631,STR0016,Metro,38,25-50K,7.616575913033027,2023-10-16
CUST000632,STR0033,Metro,43,50-75K,8.679527899214772,2023-03-05
CUST000633,STR0095,Tier 3,29,15-25K,7.783377685397453,2023-07-01
CUST000634,STR0007,Metro,43,25-50K,7.767188619663214,2023-04-16
CUST000635,STR0062,Tier 2,48,15-25K,6.128366061943793,2024-03-06
CUST000636,STR0054,Tier 2,31,25-50K,5.812614218022901,2023-09-05
CUST000637,STR0010,Metro,32,25-50K,5.8058530924624545,2023-08-07
CUST000638,STR0070,Tier 2,22,15-25K,7.052063065704934,2023-06-18
CUST000639,STR0060,Tier 2,40,25-50K,3.7258185418063636,2023-05-05
CUST000640,STR0006,Metro,26,75K+,5.862180255304477,2024-03-18
CUST000641,STR0028,Metro,31,75K+,7.498970268602415,2023-05-08
CUST000642,STR0078,Tier 2,38,15-25K,4.279978102632885,2023-06-09
CUST000643,STR0017,Metro,29,50-75K,7.311370836994875,2024-01-17
CUST000644,STR0064,Tier 2,36,50-75K,3.61098380914619,2024-03-13
CUST000645,STR0034,Metro,39,75K+,4.62502435997223,2024-02-03
CUST000646,STR0056,Tier 2,32,25-50K,7.473101345340336,2023-11-21
CUST000647,STR0060,Tier 2,33,25-50K,3.3999297897034833,2023-05-18
CUST000648,STR0020,Metro,30,25-50K,6.641675025044711,2024-03-20
CUST000649,STR0020,Metro,29,75K+,5.111429818726325,2023-04-25
CUST000650,STR0059,Tier 2,39,15-25K,7.143309022272097,2023-02-04
CUST000651,STR0016,Metro,31,25-50K,9.81242493336848,2024-01-19
CUST000652,STR0002,Metro,25,25-50K,9.578184991992673,2023-07-17
CUST000653,STR0042,Tier 2,36,25-50K,7.54818961153328,2023-06-18
CUST000654,STR0034,Metro,18,50-75K,7.764933259840799,2023-11-15
CUST000655,STR0033,Metro,23,75K+,7.171007746711016,2023-10-06
CUST000656,STR0048,Tier 2,43,25-50K,7.23618768727799,2023-07-21
CUST000657,STR0037,Metro,27,25-50K,7.6775491031364345,2023-10-31
CUST000658,STR0042,Tier 2,35,15-25K,7.757710733777492,2023-06-25
CUST000659,STR0008,Metro,41,75K+,9.659129744501659,2023-06-24
CUST000660,STR0012,Metro,33,75K+,7.493989733404053,2024-03-24
CUST000661,STR0082,Tier 2,42,50-75K,7.439919269915559,2024-02-07
CUST000662,STR0016,Metro,18,50-75K,6.915930967395435,2023-10-30
CUST000663,STR0035,Metro,29,50-75K,7.627377201340075,2023-07-16
CUST000664,STR0081,Tier 2,52,25-50K,5.558974583505956,2023-04-13
CUST000665,STR0102,Tier 3,23,15-25K,5.925825932516738,2023-11-24
CUST000666,STR0012,Metro,31,50-75K,5.745702553312773,2023-10-21
CUST000667,STR0084,Tier 2,45,50-75K,4.732246888443332,2023-03-06
CUST000668,STR0041,Tier 2,28,50-75K,3.2930948530679025,2023-03-21
CUST000669,STR0024,Metro,33,75K+,4.510194721011623,2023-02-21
CUST000670,STR0019,Metro,35,50-75K,8.751378174368796,2023-06-18
CUST000671,STR0036,Metro,37,50-75K,6.751350893743912,2023-04-21
CUST000672,STR0015,Metro,27,75K+,6.261699466998337,2023-07-25
CUST000673,STR0004,Metro,30,25-50K,5.405799785342326,2023-11-30
CUST000674,STR0093,Tier 3,41,10-15K,4.017137510770688,2023-07-27
CUST000675,STR0068,Tier 2,52,25-50K,6.068386883384477,2023-07-04
CUST000676,STR0066,Tier 2,18,50-75K,5.890892408313116,2023-10-12
CUST000677,STR0065,Tier 2,45,15-25K,6.929141619451323,2023-08-08
CUST000678,STR0065,Tier 2,34,15-25K,4.753583587460829,2024-01-02
CUST000679,STR0015,Metro,46,50-75K,8.612869937429302,2023-07-31
CUST000680,STR0031,Metro,18,75K+,4.003059934095662,2023-05-09
CUST000681,STR0002,Metro,25,25-50K,6.833101639806805,2023-08-07
CUST000682,STR0012,Metro,47,50-75K,9.135486852592265,2023-12-10
CUST000683,STR0003,Metro,43,50-75K,7.260578087551556,2023-01-29
CUST000684,STR0009,Metro,18,75K+,9.498791837395236,2023-09-18
CUST000685,STR0109,Tier 3,32,10-15K,6.188557119433567,2023-01-16
CUST000686,STR0002,Metro,26,25-50K,7.0468173087910815,2024-03-10
CUST000687,STR0081,Tier 2,42,15-25K,6.875125278147467,2023-10-04
CUST000688,STR0019,Metro,19,50-75K,9.207537451510683,2023-01-17
CUST000689,STR0088,Tier 3,18,15-25K,5.051428553265795,2024-01-08
CUST000690,STR0019,Metro,24,25-50K,6.016776532168523,2023-12-04
CUST000691,STR0026,Metro,33,25-50K,4.351248531700468,2023-07-08
CUST000692,STR0039,Metro,30,75K+,6.601875548392179,2024-02-04
CUST000693,STR0039,Metro,32,25-50K,7.513343123919211,2023-06-17
CUST000694,STR0002,Metro,33,50-75K,8.735317548565567,2023-05-13
CUST000695,STR0006,Metro,32,50-75K,8.26394426240114,2023-05-11
CUST000696,STR0036,Metro,25,50-75K,7.192043652800838,2024-01-19
CUST000697,STR0010,Metro,26,25-50K,5.3920372076908425,2023-04-07
CUST000698,STR0115,Tier 3,42,25-50K,4.63548888048896,2023-05-02
CUST000699,STR0011,Metro,35,50-75K,5.791020343282293,2023-03-10
CUST000700,STR0021,Metro,21,50-75K,7.973500428283902,2023-12-27
CUST000701,STR0038,Metro,37,50-75K,4.57610464170138,2023-09-14
