inventory_id,store_id,product_id,current_stock,reorder_point,stockout_days_last_month,avg_daily_sales,last_restock_date
INV000422,STR0011,PRD0032,195,58,2,6.5,2024-09-08
INV000423,STR0011,PRD0033,250,75,4,8.33,2024-09-27
INV000424,STR0011,PRD0034,60,18,4,2.0,2024-09-10
INV000425,STR0011,PRD0035,231,69,1,7.7,2024-09-18
INV000426,STR0011,PRD0036,180,54,2,6.0,2024-09-23
INV000427,STR0011,PRD0037,241,72,2,8.03,2024-09-21
INV000428,STR0011,PRD0038,148,44,2,4.93,2024-09-04
INV000429,STR0011,PRD0039,247,74,2,8.23,2024-09-28
INV000430,STR0012,PRD0001,85,25,1,2.83,2024-09-04
INV000431,STR0012,PRD0002,283,84,2,9.43,2024-09-07
INV000432,STR0012,PRD0003,130,39,1,4.33,2024-09-17
INV000433,STR0012,PRD0004,149,44,4,4.97,2024-09-18
INV000434,STR0012,PRD0005,231,69,4,7.7,2024-09-23
INV000435,STR0012,PRD0006,54,16,3,1.8,2024-09-01
INV000436,STR0012,PRD0007,119,35,1,3.97,2024-09-11
INV000437,STR0012,PRD0008,64,19,2,2.13,2024-09-19
INV000438,STR0012,PRD0009,58,17,2,1.93,2024-09-23
INV000439,STR0012,PRD0010,197,59,0,6.57,2024-09-06
INV000440,STR0012,PRD0011,274,82,3,9.13,2024-09-02
INV000441,STR0012,PRD0012,57,17,0,1.9,2024-09-25
INV000442,STR0012,PRD0013,231,69,0,7.7,2024-09-21
INV000443,STR0012,PRD0014,264,79,3,8.8,2024-09-25
INV000444,STR0012,PRD0015,214,64,3,7.13,2024-09-19
INV000445,STR0012,PRD0016,185,55,2,6.17,2024-09-03
INV000446,STR0012,PRD0017,61,18,4,2.03,2024-09-17
INV000447,STR0012,PRD0018,274,82,0,9.13,2024-09-13
INV000448,STR0012,PRD0019,219,65,2,7.3,2024-09-11
INV000449,STR0012,PRD0020,131,39,0,4.37,2024-09-02
INV000450,STR0012,PRD0021,144,43,4,4.8,2024-09-20
INV000451,STR0012,PRD0022,69,20,4,2.3,2024-09-24
INV000452,STR0012,PRD0023,265,79,1,8.83,2024-09-07
INV000453,STR0012,PRD0024,296,88,4,9.87,2024-09-21
INV000454,STR0012,PRD0025,274,82,2,9.13,2024-09-16
INV000455,STR0012,PRD0026,182,54,0,6.07,2024-09-01
INV000456,STR0012,PRD0027,235,70,3,7.83,2024-09-29
INV000457,STR0012,PRD0028,288,86,1,9.6,2024-09-17
INV000458,STR0012,PRD0029,139,41,4,4.63,2024-09-09
INV000459,STR0012,PRD0030,286,85,4,9.53,2024-09-25
INV000460,STR0012,PRD0031,66,19,2,2.2,2024-09-04
INV000461,STR0012,PRD0032,289,86,3,9.63,2024-09-19
INV000462,STR0012,PRD0033,215,64,4,7.17,2024-09-02
INV000463,STR0012,PRD0034,86,25,0,2.87,2024-09-03
INV000464,STR0012,PRD0035,62,18,0,2.07,2024-09-02
INV000465,STR0012,PRD0036,213,63,3,7.1,2024-09-26
INV000466,STR0012,PRD0037,169,50,1,5.63,2024-09-04
INV000467,STR0012,PRD0038,58,17,3,1.93,2024-09-20
INV000468,STR0012,PRD0039,236,70,2,7.87,2024-09-20
INV000469,STR0013,PRD0001,94,28,1,3.13,2024-09-11
INV000470,STR0013,PRD0002,160,48,0,5.33,2024-09-18
INV000471,STR0013,PRD0003,181,54,2,6.03,2024-09-08
INV000472,STR0013,PRD0004,210,63,1,7.0,2024-09-28
INV000473,STR0013,PRD0005,92,27,3,3.07,2024-09-28
INV000474,STR0013,PRD0006,126,37,4,4.2,2024-09-21
INV000475,STR0013,PRD0007,110,33,4,3.67,2024-09-11
INV000476,STR0013,PRD0008,298,89,4,9.93,2024-09-19
INV000477,STR0013,PRD0009,133,39,0,4.43,2024-09-20
INV000478,STR0013,PRD0010,76,22,3,2.53,2024-09-15
INV000479,STR0013,PRD0011,249,74,2,8.3,2024-09-15
INV000480,STR0013,PRD0012,82,24,2,2.73,2024-09-25
INV000481,STR0013,PRD0013,248,74,3,8.27,2024-09-29
INV000482,STR0013,PRD0014,176,52,3,5.87,2024-09-10
INV000483,STR0013,PRD0015,115,34,4,3.83,2024-09-19
INV000484,STR0013,PRD0016,269,80,4,8.97,2024-09-17
INV000485,STR0013,PRD0017,228,68,1,7.6,2024-09-19
INV000486,STR0013,PRD0018,248,74,2,8.27,2024-09-05
INV000487,STR0013,PRD0019,108,32,2,3.6,2024-09-14
INV000488,STR0013,PRD0020,289,86,3,9.63,2024-09-16
INV000489,STR0013,PRD0021,292,87,3,9.73,2024-09-18
INV000490,STR0013,PRD0022,275,82,2,9.17,2024-09-07
INV000491,STR0013,PRD0023,88,26,4,2.93,2024-09-13
INV000492,STR0013,PRD0024,185,55,1,6.17,2024-09-05
INV000493,STR0013,PRD0025,295,88,1,9.83,2024-09-17
INV000494,STR0013,PRD0026,290,87,2,9.67,2024-09-17
INV000495,STR0013,PRD0027,64,19,3,2.13,2024-09-18
INV000496,STR0013,PRD0028,125,37,1,4.17,2024-09-19
INV000497,STR0013,PRD0029,172,51,3,5.73,2024-09-09
INV000498,STR0013,PRD0030,158,47,4,5.27,2024-09-09
INV000499,STR0013,PRD0031,89,26,0,2.97,2024-09-28
INV000500,STR0013,PRD0032,173,51,1,5.77,2024-09-26
INV000501,STR0013,PRD0033,172,51,4,5.73,2024-09-06
INV000502,STR0013,PRD0034,215,64,1,7.17,2024-09-02
INV000503,STR0013,PRD0035,71,21,3,2.37,2024-09-15
INV000504,STR0013,PRD0036,184,55,0,6.13,2024-09-12
INV000505,STR0013,PRD0037,52,15,1,1.73,2024-09-08
INV000506,STR0013,PRD0038,240,72,4,8.0,2024-09-23
INV000507,STR0013,PRD0039,289,86,1,9.63,2024-09-06
INV000508,STR0014,PRD0001,50,15,4,1.67,2024-09-06
INV000509,STR0014,PRD0002,166,49,0,5.53,2024-09-23
INV000510,STR0014,PRD0003,165,49,2,5.5,2024-09-27
INV000511,STR0014,PRD0004,256,76,0,8.53,2024-09-24
INV000512,STR0014,PRD0005,283,84,4,9.43,2024-09-17
INV000513,STR0014,PRD0006,142,42,1,4.73,2024-09-25
INV000514,STR0014,PRD0007,262,78,3,8.73,2024-09-29
INV000515,STR0014,PRD0008,97,29,2,3.23,2024-09-18
INV000516,STR0014,PRD0009,143,42,1,4.77,2024-09-08
INV000517,STR0014,PRD0010,165,49,0,5.5,2024-09-20
INV000518,STR0014,PRD0011,77,23,1,2.57,2024-09-22
INV000519,STR0014,PRD0012,225,67,2,7.5,2024-09-13
INV000520,STR0014,PRD0013,88,26,3,2.93,2024-09-09
INV000521,STR0014,PRD0014,147,44,3,4.9,2024-09-13
INV000522,STR0014,PRD0015,81,24,3,2.7,2024-09-16
INV000523,STR0014,PRD0016,234,70,2,7.8,2024-09-04
INV000524,STR0014,PRD0017,97,29,3,3.23,2024-09-06
INV000525,STR0014,PRD0018,136,40,4,4.53,2024-09-22
INV000526,STR0014,PRD0019,171,51,0,5.7,2024-09-12
INV000527,STR0014,PRD0020,115,34,1,3.83,2024-09-15
INV000528,STR0014,PRD0021,126,37,3,4.2,2024-09-12
INV000529,STR0014,PRD0022,178,53,1,5.93,2024-09-10
INV000530,STR0014,PRD0023,64,19,1,2.13,2024-09-19
INV000531,STR0014,PRD0024,139,41,3,4.63,2024-09-04
INV000532,STR0014,PRD0025,102,30,4,3.4,2024-09-19
INV000533,STR0014,PRD0026,265,79,0,8.83,2024-09-18
INV000534,STR0014,PRD0027,180,54,4,6.0,2024-09-24
INV000535,STR0014,PRD0028,141,42,4,4.7,2024-09-28
INV000536,STR0014,PRD0029,276,82,3,9.2,2024-09-07
INV000537,STR0014,PRD0030,186,55,1,6.2,2024-09-15
INV000538,STR0014,PRD0031,57,17,3,1.9,2024-09-12
INV000539,STR0014,PRD0032,268,80,3,8.93,2024-09-29
INV000540,STR0014,PRD0033,88,26,0,2.93,2024-09-23
INV000541,STR0014,PRD0034,286,85,4,9.53,2024-09-29
INV000542,STR0014,PRD0035,155,46,2,5.17,2024-09-27
INV000543,STR0014,PRD0036,203,60,2,6.77,2024-09-01
INV000544,STR0014,PRD0037,77,23,4,2.57,2024-09-13
INV000545,STR0014,PRD0038,135,40,4,4.5,2024-09-10
INV000546,STR0014,PRD0039,201,60,2,6.7,2024-09-28
INV000547,STR0015,PRD0001,272,81,0,9.07,2024-09-26
INV000548,STR0015,PRD0002,244,73,4,8.13,2024-09-13
INV000549,STR0015,PRD0003,207,62,1,6.9,2024-09-21
INV000550,STR0015,PRD0004,274,82,2,9.13,2024-09-12
INV000551,STR0015,PRD0005,68,20,2,2.27,2024-09-16
INV000552,STR0015,PRD0006,256,76,3,8.53,2024-09-29
INV000553,STR0015,PRD0007,108,32,1,3.6,2024-09-17
INV000554,STR0015,PRD0008,201,60,1,6.7,2024-09-10
INV000555,STR0015,PRD0009,234,70,1,7.8,2024-09-24
INV000556,STR0015,PRD0010,53,15,3,1.77,2024-09-01
INV000557,STR0015,PRD0011,210,63,0,7.0,2024-09-14
INV000558,STR0015,PRD0012,175,52,3,5.83,2024-09-27
INV000559,STR0015,PRD0013,235,70,3,7.83,2024-09-24
INV000560,STR0015,PRD0014,175,52,3,5.83,2024-09-26
INV000561,STR0015,PRD0015,204,61,2,6.8,2024-09-07
INV000562,STR0015,PRD0016,88,26,1,2.93,2024-09-25
INV000563,STR0015,PRD0017,137,41,4,4.57,2024-09-18
INV000564,STR0015,PRD0018,136,40,2,4.53,2024-09-08
INV000565,STR0015,PRD0019,114,34,4,3.8,2024-09-05
INV000566,STR0015,PRD0020,198,59,0,6.6,2024-09-19
INV000567,STR0015,PRD0021,68,20,2,2.27,2024-09-08
INV000568,STR0015,PRD0022,241,72,4,8.03,2024-09-22
INV000569,STR0015,PRD0023,222,66,2,7.4,2024-09-23
INV000570,STR0015,PRD0024,102,30,0,3.4,2024-09-17
INV000571,STR0015,PRD0025,136,40,4,4.53,2024-09-13
INV000572,STR0015,PRD0026,174,52,4,5.8,2024-09-07
INV000573,STR0015,PRD0027,89,26,3,2.97,2024-09-21
INV000574,STR0015,PRD0028,176,52,3,5.87,2024-09-25
INV000575,STR0015,PRD0029,139,41,0,4.63,2024-09-09
INV000576,STR0015,PRD0030,171,51,1,5.7,2024-09-09
INV000577,STR0015,PRD0031,90,27,1,3.0,2024-09-19
INV000578,STR0015,PRD0032,281,84,2,9.37,2024-09-17
INV000579,STR0015,PRD0033,144,43,4,4.8,2024-09-23
INV000580,STR0015,PRD0034,237,71,0,7.9,2024-09-25
INV000581,STR0015,PRD0035,267,80,1,8.9,2024-09-01
INV000582,STR0015,PRD0036,231,69,1,7.7,2024-09-13
INV000583,STR0015,PRD0037,168,50,4,5.6,2024-09-11
INV000584,STR0015,PRD0038,166,49,4,5.53,2024-09-19
INV000585,STR0015,PRD0039,96,28,2,3.2,2024-09-29
INV000586,STR0016,PRD0001,215,64,3,7.17,2024-09-07
INV000587,STR0016,PRD0002,248,74,4,8.27,2024-09-17
INV000588,STR0016,PRD0003,175,52,2,5.83,2024-09-09
INV000589,STR0016,PRD0004,173,51,2,5.77,2024-09-27
INV000590,STR0016,PRD0005,238,71,0,7.93,2024-09-21
INV000591,STR0016,PRD0006,259,77,1,8.63,2024-09-28
INV000592,STR0016,PRD0007,200,60,4,6.67,2024-09-29
INV000593,STR0016,PRD0008,151,45,2,5.03,2024-09-17
INV000594,STR0016,PRD0009,233,69,0,7.77,2024-09-25
INV000595,STR0016,PRD0010,162,48,4,5.4,2024-09-19
INV000596,STR0016,PRD0011,232,69,1,7.73,2024-09-12
INV000597,STR0016,PRD0012,299,89,4,9.97,2024-09-19
INV000598,STR0016,PRD0013,54,16,4,1.8,2024-09-10
INV000599,STR0016,PRD0014,143,42,4,4.77,2024-09-12
INV000600,STR0016,PRD0015,261,78,1,8.7,2024-09-28
INV000601,STR0016,PRD0016,112,33,1,3.73,2024-09-02
INV000602,STR0016,PRD0017,96,28,0,3.2,2024-09-13
INV000603,STR0016,PRD0018,62,18,2,2.07,2024-09-26
INV000604,STR0016,PRD0019,270,81,2,9.0,2024-09-08
INV000605,STR0016,PRD0020,217,65,1,7.23,2024-09-15
INV000606,STR0016,PRD0021,139,41,3,4.63,2024-09-12
INV000607,STR0016,PRD0022,50,15,1,1.67,2024-09-03
INV000608,STR0016,PRD0023,177,53,0,5.9,2024-09-29
INV000609,STR0016,PRD0024,212,63,1,7.07,2024-09-17
INV000610,STR0016,PRD0025,58,17,1,1.93,2024-09-25
INV000611,STR0016,PRD0026,59,17,4,1.97,2024-09-12
INV000612,STR0016,PRD0027,183,54,4,6.1,2024-09-18
INV000613,STR0016,PRD0028,140,42,1,4.67,2024-09-08
INV000614,STR0016,PRD0029,282,84,0,9.4,2024-09-21
INV000615,STR0016,PRD0030,164,49,0,5.47,2024-09-07
INV000616,STR0016,PRD0031,229,68,2,7.63,2024-09-15
INV000617,STR0016,PRD0032,110,33,2,3.67,2024-09-28
INV000618,STR0016,PRD0033,152,45,4,5.07,2024-09-04
INV000619,STR0016,PRD0034,195,58,0,6.5,2024-09-01
INV000620,STR0016,PRD0035,283,84,4,9.43,2024-09-27
INV000621,STR0016,PRD0036,214,64,0,7.13,2024-09-03
INV000622,STR0016,PRD0037,271,81,2,9.03,2024-09-07
INV000623,STR0016,PRD0038,55,16,2,1.83,2024-09-20
INV000624,STR0016,PRD0039,76,22,3,2.53,2024-09-22
INV000625,STR0017,PRD0001,162,48,3,5.4,2024-09-12
INV000626,STR0017,PRD0002,257,77,0,8.57,2024-09-01
INV000627,STR0017,PRD0003,169,50,2,5.63,2024-09-01
INV000628,STR0017,PRD0004,114,34,2,3.8,2024-09-17
INV000629,STR0017,PRD0005,157,47,3,5.23,2024-09-19
INV000630,STR0017,PRD0006,73,21,4,2.43,2024-09-10
INV000631,STR0017,PRD0007,291,87,1,9.7,2024-09-06
INV000632,STR0017,PRD0008,85,25,2,2.83,2024-09-24
INV000633,STR0017,PRD0009,212,63,3,7.07,2024-09-21
INV000634,STR0017,PRD0010,221,66,3,7.37,2024-09-02
INV000635,STR0017,PRD0011,76,22,3,2.53,2024-09-23
INV000636,STR0017,PRD0012,143,42,0,4.77,2024-09-29
INV000637,STR0017,PRD0013,198,59,4,6.6,2024-09-14
INV000638,STR0017,PRD0014,77,23,3,2.57,2024-09-25
INV000639,STR0017,PRD0015,65,19,0,2.17,2024-09-28
INV000640,STR0017,PRD0016,192,57,0,6.4,2024-09-19
INV000641,STR0017,PRD0017,226,67,2,7.53,2024-09-15
INV000642,STR0017,PRD0018,234,70,4,7.8,2024-09-02
INV000643,STR0017,PRD0019,246,73,2,8.2,2024-09-29
INV000644,STR0017,PRD0020,77,23,4,2.57,2024-09-18
INV000645,STR0017,PRD0021,71,21,3,2.37,2024-09-05
INV000646,STR0017,PRD0022,242,72,3,8.07,2024-09-14
INV000647,STR0017,PRD0023,157,47,4,5.23,2024-09-02
INV000648,STR0017,PRD0024,253,75,3,8.43,2024-09-24
INV000649,STR0017,PRD0025,265,79,3,8.83,2024-09-16
INV000650,STR0017,PRD0026,248,74,2,8.27,2024-09-02
INV000651,STR0017,PRD0027,264,79,0,8.8,2024-09-23
INV000652,STR0017,PRD0028,182,54,4,6.07,2024-09-07
INV000653,STR0017,PRD0029,211,63,4,7.03,2024-09-26
INV000654,STR0017,PRD0030,128,38,0,4.27,2024-09-13
INV000655,STR0017,PRD0031,148,44,4,4.93,2024-09-18
INV000656,STR0017,PRD0032,58,17,3,1.93,2024-09-29
INV000657,STR0017,PRD0033,294,88,0,9.8,2024-09-08
INV000658,STR0017,PRD0034,163,48,2,5.43,2024-09-21
INV000659,STR0017,PRD0035,230,69,1,7.67,2024-09-24
INV000660,STR0017,PRD0036,62,18,3,2.07,2024-09-11
INV000661,STR0017,PRD0037,297,89,0,9.9,2024-09-06
INV000662,STR0017,PRD0038,286,85,2,9.53,2024-09-25
INV000663,STR0017,PRD0039,295,88,3,9.83,2024-09-23
INV000664,STR0018,PRD0001,187,56,2,6.23,2024-09-15
INV000665,STR0018,PRD0002,220,66,2,7.33,2024-09-20
INV000666,STR0018,PRD0003,239,71,0,7.97,2024-09-01
INV000667,STR0018,PRD0004,222,66,4,7.4,2024-09-26
INV000668,STR0018,PRD0005,292,87,4,9.73,2024-09-07
INV000669,STR0018,PRD0006,211,63,2,7.03,2024-09-18
INV000670,STR0018,PRD0007,293,87,1,9.77,2024-09-21
INV000671,STR0018,PRD0008,282,84,1,9.4,2024-09-10
INV000672,STR0018,PRD0009,237,71,4,7.9,2024-09-21
INV000673,STR0018,PRD0010,256,76,0,8.53,2024-09-07
INV000674,STR0018,PRD0011,62,18,3,2.07,2024-09-16
INV000675,STR0018,PRD0012,241,72,0,8.03,2024-09-04
INV000676,STR0018,PRD0013,174,52,0,5.8,2024-09-09
INV000677,STR0018,PRD0014,184,55,0,6.13,2024-09-17
INV000678,STR0018,PRD0015,61,18,4,2.03,2024-09-04
INV000679,STR0018,PRD0016,171,51,2,5.7,2024-09-06
INV000680,STR0018,PRD0017,134,40,2,4.47,2024-09-01
INV000681,STR0018,PRD0018,97,29,0,3.23,2024-09-26
INV000682,STR0018,PRD0019,99,29,0,3.3,2024-09-26
INV000683,STR0018,PRD0020,249,74,0,8.3,2024-09-26
INV000684,STR0018,PRD0021,86,25,2,2.87,2024-09-06
INV000685,STR0018,PRD0022,235,70,0,7.83,2024-09-24
INV000686,STR0018,PRD0023,127,38,4,4.23,2024-09-16
INV000687,STR0018,PRD0024,271,81,4,9.03,2024-09-18
INV000688,STR0018,PRD0025,281,84,2,9.37,2024-09-02
INV000689,STR0018,PRD0026,123,36,2,4.1,2024-09-14
INV000690,STR0018,PRD0027,74,22,0,2.47,2024-09-27
INV000691,STR0018,PRD0028,140,42,4,4.67,2024-09-28
INV000692,STR0018,PRD0029,106,31,0,3.53,2024-09-10
INV000693,STR0018,PRD0030,126,37,0,4.2,2024-09-06
INV000694,STR0018,PRD0031,102,30,3,3.4,2024-09-15
INV000695,STR0018,PRD0032,179,53,1,5.97,2024-09-29
INV000696,STR0018,PRD0033,69,20,2,2.3,2024-09-24
INV000697,STR0018,PRD0034,279,83,3,9.3,2024-09-29
INV000698,STR0018,PRD0035,282,84,2,9.4,2024-09-12
INV000699,STR0018,PRD0036,170,51,3,5.67,2024-09-16
INV000700,STR0018,PRD0037,297,89,0,9.9,2024-09-10
INV000701,STR0018,PRD0038,298,89,4,9.93,2024-09-29
INV000702,STR0018,PRD0039,113,33,0,3.77,2024-09-27
INV000703,STR0019,PRD0001,180,54,2,6.0,2024-09-24
INV000704,STR0019,PRD0002,117,35,2,3.9,2024-09-28
INV000705,STR0019,PRD0003,246,73,0,8.2,2024-09-09
INV000706,STR0019,PRD0004,204,61,4,6.8,2024-09-07
INV000707,STR0019,PRD0005,95,28,3,3.17,2024-09-28
INV000708,STR0019,PRD0006,149,44,1,4.97,2024-09-08
INV000709,STR0019,PRD0007,247,74,1,8.23,2024-09-24
INV000710,STR0019,PRD0008,130,39,1,4.33,2024-09-27
INV000711,STR0019,PRD0009,77,23,3,2.57,2024-09-02
INV000712,STR0019,PRD0010,299,89,3,9.97,2024-09-04
INV000713,STR0019,PRD0011,69,20,4,2.3,2024-09-24
INV000714,STR0019,PRD0012,259,77,0,8.63,2024-09-10
INV000715,STR0019,PRD0013,97,29,3,3.23,2024-09-06
INV000716,STR0019,PRD0014,264,79,4,8.8,2024-09-25
INV000717,STR0019,PRD0015,74,22,3,2.47,2024-09-26
INV000718,STR0019,PRD0016,66,19,3,2.2,2024-09-10
INV000719,STR0019,PRD0017,176,52,3,5.87,2024-09-26
INV000720,STR0019,PRD0018,251,75,3,8.37,2024-09-21
INV000721,STR0019,PRD0019,246,73,1,8.2,2024-09-23
INV000722,STR0019,PRD0020,224,67,4,7.47,2024-09-20
INV000723,STR0019,PRD0021,237,71,4,7.9,2024-09-18
INV000724,STR0019,PRD0022,155,46,1,5.17,2024-09-26
INV000725,STR0019,PRD0023,191,57,4,6.37,2024-09-10
INV000726,STR0019,PRD0024,67,20,2,2.23,2024-09-17
INV000727,STR0019,PRD0025,51,15,2,1.7,2024-09-18
INV000728,STR0019,PRD0026,81,24,2,2.7,2024-09-18
INV000729,STR0019,PRD0027,64,19,4,2.13,2024-09-29
INV000730,STR0019,PRD0028,207,62,0,6.9,2024-09-12
INV000731,STR0019,PRD0029,185,55,4,6.17,2024-09-13
INV000732,STR0019,PRD0030,224,67,3,7.47,2024-09-04
INV000733,STR0019,PRD0031,246,73,4,8.2,2024-09-21
INV000734,STR0019,PRD0032,93,27,4,3.1,2024-09-29
INV000735,STR0019,PRD0033,201,60,1,6.7,2024-09-11
INV000736,STR0019,PRD0034,253,75,3,8.43,2024-09-29
INV000737,STR0019,PRD0035,106,31,0,3.53,2024-09-21
INV000738,STR0019,PRD0036,202,60,0,6.73,2024-09-16
INV000739,STR0019,PRD0037,139,41,3,4.63,2024-09-06
INV000740,STR0019,PRD0038,132,39,2,4.4,2024-09-24
INV000741,STR0019,PRD0039,50,15,3,1.67,2024-09-22
INV000742,STR0020,PRD0001,235,70,2,7.83,2024-09-18
INV000743,STR0020,PRD0002,150,45,0,5.0,2024-09-17
INV000744,STR0020,PRD0003,184,55,4,6.13,2024-09-21
INV000745,STR0020,PRD0004,222,66,2,7.4,2024-09-19
INV000746,STR0020,PRD0005,190,57,1,6.33,2024-09-09
INV000747,STR0020,PRD0006,52,15,2,1.73,2024-09-26
INV000748,STR0020,PRD0007,194,58,2,6.47,2024-09-11
INV000749,STR0020,PRD0008,135,40,3,4.5,2024-09-18
INV000750,STR0020,PRD0009,241,72,3,8.03,2024-09-01
INV000751,STR0020,PRD0010,85,25,4,2.83,2024-09-02
INV000752,STR0020,PRD0011,103,30,0,3.43,2024-09-08
INV000753,STR0020,PRD0012,117,35,3,3.9,2024-09-08
INV000754,STR0020,PRD0013,200,60,4,6.67,2024-09-19
INV000755,STR0020,PRD0014,243,72,2,8.1,2024-09-13
INV000756,STR0020,PRD0015,199,59,0,6.63,2024-09-28
INV000757,STR0020,PRD0016,111,33,3,3.7,2024-09-01
INV000758,STR0020,PRD0017,247,74,4,8.23,2024-09-27
INV000759,STR0020,PRD0018,206,61,0,6.87,2024-09-02
INV000760,STR0020,PRD0019,199,59,1,6.63,2024-09-01
INV000761,STR0020,PRD0020,217,65,0,7.23,2024-09-01
INV000762,STR0020,PRD0021,71,21,1,2.37,2024-09-02
INV000763,STR0020,PRD0022,123,36,2,4.1,2024-09-16
INV000764,STR0020,PRD0023,108,32,1,3.6,2024-09-01
INV000765,STR0020,PRD0024,94,28,4,3.13,2024-09-21
INV000766,STR0020,PRD0025,288,86,1,9.6,2024-09-26
INV000767,STR0020,PRD0026,296,88,1,9.87,2024-09-10
INV000768,STR0020,PRD0027,261,78,0,8.7,2024-09-29
INV000769,STR0020,PRD0028,92,27,2,3.07,2024-09-12
INV000770,STR0020,PRD0029,76,22,3,2.53,2024-09-22
INV000771,STR0020,PRD0030,211,63,3,7.03,2024-09-25
INV000772,STR0020,PRD0031,166,49,4,5.53,2024-09-25
INV000773,STR0020,PRD0032,228,68,4,7.6,2024-09-09
INV000774,STR0020,PRD0033,162,48,0,5.4,2024-09-28
INV000775,STR0020,PRD0034,237,71,0,7.9,2024-09-11
INV000776,STR0020,PRD0035,274,82,3,9.13,2024-09-05
INV000777,STR0020,PRD0036,118,35,4,3.93,2024-09-03
INV000778,STR0020,PRD0037,211,63,4,7.03,2024-09-05
INV000779,STR0020,PRD0038,180,54,4,6.0,2024-09-17
INV000780,STR0020,PRD0039,184,55,4,6.13,2024-09-03
INV000781,STR0021,PRD0001,74,22,0,2.47,2024-09-18
INV000782,STR0021,PRD0002,267,80,4,8.9,2024-09-25
INV000783,STR0021,PRD0003,175,52,0,5.83,2024-09-15
INV000784,STR0021,PRD0004,52,15,0,1.73,2024-09-08
INV000785,STR0021,PRD0005,87,26,2,2.9,2024-09-14
INV000786,STR0021,PRD0006,240,72,1,8.0,2024-09-06
INV000787,STR0021,PRD0007,297,89,4,9.9,2024-09-12
INV000788,STR0021,PRD0008,144,43,2,4.8,2024-09-12
INV000789,STR0021,PRD0009,244,73,1,8.13,2024-09-05
INV000790,STR0021,PRD0010,155,46,3,5.17,2024-09-12
INV000791,STR0021,PRD0011,52,15,0,1.73,2024-09-27
INV000792,STR0021,PRD0012,181,54,3,6.03,2024-09-06
INV000793,STR0021,PRD0013,202,60,0,6.73,2024-09-02
INV000794,STR0021,PRD0014,190,57,4,6.33,2024-09-20
INV000795,STR0021,PRD0015,72,21,1,2.4,2024-09-13
INV000796,STR0021,PRD0016,247,74,3,8.23,2024-09-03
INV000797,STR0021,PRD0017,96,28,3,3.2,2024-09-21
INV000798,STR0021,PRD0018,256,76,2,8.53,2024-09-28
INV000799,STR0021,PRD0019,93,27,4,3.1,2024-09-27
INV000800,STR0021,PRD0020,221,66,3,7.37,2024-09-04
INV000801,STR0021,PRD0021,244,73,2,8.13,2024-09-19
INV000802,STR0021,PRD0022,184,55,0,6.13,2024-09-10
INV000803,STR0021,PRD0023,282,84,1,9.4,2024-09-26
INV000804,STR0021,PRD0024,261,78,0,8.7,2024-09-17
INV000805,STR0021,PRD0025,167,50,3,5.57,2024-09-08
INV000806,STR0021,PRD0026,222,66,0,7.4,2024-09-05
INV000807,STR0021,PRD0027,155,46,3,5.17,2024-09-28
INV000808,STR0021,PRD0028,273,81,0,9.1,2024-09-24
INV000809,STR0021,PRD0029,238,71,4,7.93,2024-09-02
INV000810,STR0021,PRD0030,159,47,0,5.3,2024-09-21
INV000811,STR0021,PRD0031,234,70,4,7.8,2024-09-28
INV000812,STR0021,PRD0032,248,74,3,8.27,2024-09-08
INV000813,STR0021,PRD0033,118,35,4,3.93,2024-09-24
INV000814,STR0021,PRD0034,251,75,1,8.37,2024-09-26
INV000815,STR0021,PRD0035,165,49,0,5.5,2024-09-29
INV000816,STR0021,PRD0036,215,64,0,7.17,2024-09-02
INV000817,STR0021,PRD0037,246,73,0,8.2,2024-09-27
INV000818,STR0021,PRD0038,195,58,0,6.5,2024-09-21
INV000819,STR0021,PRD0039,276,82,0,9.2,2024-09-09
INV000820,STR0022,PRD0001,177,53,2,5.9,2024-09-25
INV000821,STR0022,PRD0002,232,69,2,7.73,2024-09-10
INV000822,STR0022,PRD0003,75,22,0,2.5,2024-09-09
INV000823,STR0022,PRD0004,295,88,3,9.83,2024-09-03
INV000824,STR0022,PRD0005,111,33,0,3.7,2024-09-15
INV000825,STR0022,PRD0006,202,60,4,6.73,2024-09-24
INV000826,STR0022,PRD0007,257,77,1,8.57,2024-09-01
INV000827,STR0022,PRD0008,258,77,2,8.6,2024-09-13
INV000828,STR0022,PRD0009,75,22,2,2.5,2024-09-28
INV000829,STR0022,PRD0010,208,62,1,6.93,2024-09-24
INV000830,STR0022,PRD0011,189,56,4,6.3,2024-09-11
INV000831,STR0022,PRD0012,98,29,0,3.27,2024-09-15
INV000832,STR0022,PRD0013,286,85,4,9.53,2024-09-11
INV000833,STR0022,PRD0014,97,29,0,3.23,2024-09-13
INV000834,STR0022,PRD0015,61,18,2,2.03,2024-09-25
INV000835,STR0022,PRD0016,132,39,3,4.4,2024-09-06
INV000836,STR0022,PRD0017,226,67,1,7.53,2024-09-18
INV000837,STR0022,PRD0018,119,35,0,3.97,2024-09-29
INV000838,STR0022,PRD0019,197,59,4,6.57,2024-09-29
INV000839,STR0022,PRD0020,254,76,4,8.47,2024-09-25
INV000840,STR0022,PRD0021,123,36,4,4.1,2024-09-12
INV000841,STR0022,PRD0022,90,27,2,3.0,2024-09-02
INV000842,STR0022,PRD0023,91,27,2,3.03,2024-09-24
INV000843,STR0022,PRD0024,247,74,4,8.23,2024-09-17
